Country,State,Year,Month,Day,Total Cases
Singapore,,2020,02,04,24
Slovakia,,2020,02,04,0
Slovenia,,2020,02,04,0
Somalia,,2020,02,04,0
South Africa,,2020,02,04,0
Spain,,2020,02,04,1
Sri Lanka,,2020,02,04,1
Sudan,,2020,02,04,0
Suriname,,2020,02,04,0
Sweden,,2020,02,04,1
Switzerland,,2020,02,04,0
Taiwan*,,2020,02,04,11
Tanzania,,2020,02,04,0
Thailand,,2020,02,04,25
Togo,,2020,02,04,0
Trinidad and Tobago,,2020,02,04,0
Tunisia,,2020,02,04,0
Turkey,,2020,02,04,0
Uganda,,2020,02,04,0
Ukraine,,2020,02,04,0
United Arab Emirates,,2020,02,04,5
United Kingdom,Bermuda,2020,02,04,0
United Kingdom,Cayman Islands,2020,02,04,0
United Kingdom,Channel Islands,2020,02,04,0
United Kingdom,Gibraltar,2020,02,04,0
United Kingdom,Isle of Man,2020,02,04,0
United Kingdom,Montserrat,2020,02,04,0
United Kingdom,,2020,02,04,2
Uruguay,,2020,02,04,0
US,,2020,02,04,11
Uzbekistan,,2020,02,04,0
Venezuela,,2020,02,04,0
Vietnam,,2020,02,04,8
Zambia,,2020,02,04,0
Zimbabwe,,2020,02,04,0
Canada,Diamond Princess,2020,02,04,0
Dominica,,2020,02,04,0
Grenada,,2020,02,04,0
Mozambique,,2020,02,04,0
Syria,,2020,02,04,0
Timor-Leste,,2020,02,04,0
Belize,,2020,02,04,0
Canada,Recovered,2020,02,04,0
Laos,,2020,02,04,0
Libya,,2020,02,04,0
West Bank and Gaza,,2020,02,04,0
Guinea-Bissau,,2020,02,04,0
Mali,,2020,02,04,0
Saint Kitts and Nevis,,2020,02,04,0
Canada,Northwest Territories,2020,02,04,0
Canada,Yukon,2020,02,04,0
Kosovo,,2020,02,04,0
Burma,,2020,02,04,0
United Kingdom,Anguilla,2020,02,04,0
United Kingdom,British Virgin Islands,2020,02,04,0
United Kingdom,Turks and Caicos Islands,2020,02,04,0
MS Zaandam,,2020,02,04,0
Botswana,,2020,02,04,0
Burundi,,2020,02,04,0
Sierra Leone,,2020,02,04,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,02,04,0
Malawi,,2020,02,04,0
United Kingdom,Falkland Islands (Malvinas),2020,02,04,0
France,Saint Pierre and Miquelon,2020,02,04,0
South Sudan,,2020,02,04,0
Western Sahara,,2020,02,04,0
Sao Tome and Principe,,2020,02,04,0
Yemen,,2020,02,04,0
Afghanistan,,2020,02,05,0
Albania,,2020,02,05,0
Algeria,,2020,02,05,0
Andorra,,2020,02,05,0
Angola,,2020,02,05,0
Antigua and Barbuda,,2020,02,05,0
Argentina,,2020,02,05,0
Armenia,,2020,02,05,0
Australia,Australian Capital Territory,2020,02,05,0
Australia,New South Wales,2020,02,05,4
Australia,Northern Territory,2020,02,05,0
Australia,Queensland,2020,02,05,3
Australia,South Australia,2020,02,05,2
Australia,Tasmania,2020,02,05,0
Australia,Victoria,2020,02,05,4
Australia,Western Australia,2020,02,05,0
Austria,,2020,02,05,0
Azerbaijan,,2020,02,05,0
Bahamas,,2020,02,05,0
Bahrain,,2020,02,05,0
Bangladesh,,2020,02,05,0
Barbados,,2020,02,05,0
Belarus,,2020,02,05,0
Belgium,,2020,02,05,1
Benin,,2020,02,05,0
Bhutan,,2020,02,05,0
Bolivia,,2020,02,05,0
Bosnia and Herzegovina,,2020,02,05,0
Brazil,,2020,02,05,0
Brunei,,2020,02,05,0
Bulgaria,,2020,02,05,0
Burkina Faso,,2020,02,05,0
Cabo Verde,,2020,02,05,0
Cambodia,,2020,02,05,1
Cameroon,,2020,02,05,0
Canada,Alberta,2020,02,05,0
Canada,British Columbia,2020,02,05,2
Canada,Grand Princess,2020,02,05,0
Canada,Manitoba,2020,02,05,0
Canada,New Brunswick,2020,02,05,0
Canada,Newfoundland and Labrador,2020,02,05,0
Canada,Nova Scotia,2020,02,05,0
Canada,Ontario,2020,02,05,3
Canada,Prince Edward Island,2020,02,05,0
Canada,Quebec,2020,02,05,0
Canada,Saskatchewan,2020,02,05,0
Central African Republic,,2020,02,05,0
Chad,,2020,02,05,0
Chile,,2020,02,05,0
China,Anhui,2020,02,05,530
China,Beijing,2020,02,05,253
China,Chongqing,2020,02,05,389
China,Fujian,2020,02,05,205
China,Gansu,2020,02,05,62
China,Guangdong,2020,02,05,895
China,Guangxi,2020,02,05,150
China,Guizhou,2020,02,05,64
China,Hainan,2020,02,05,99
China,Hebei,2020,02,05,135
China,Heilongjiang,2020,02,05,190
China,Henan,2020,02,05,764
China,Hong Kong,2020,02,05,21
China,Hubei,2020,02,05,19665
China,Hunan,2020,02,05,661
China,Inner Mongolia,2020,02,05,42
China,Jiangsu,2020,02,05,341
China,Jiangxi,2020,02,05,548
China,Jilin,2020,02,05,54
China,Liaoning,2020,02,05,89
China,Macau,2020,02,05,10
China,Ningxia,2020,02,05,34
China,Qinghai,2020,02,05,17
China,Shaanxi,2020,02,05,165
China,Shandong,2020,02,05,307
China,Shanghai,2020,02,05,243
China,Shanxi,2020,02,05,81
China,Sichuan,2020,02,05,301
China,Tianjin,2020,02,05,69
China,Tibet,2020,02,05,1
China,Xinjiang,2020,02,05,32
China,Yunnan,2020,02,05,128
China,Zhejiang,2020,02,05,895
Colombia,,2020,02,05,0
Congo (Brazzaville),,2020,02,05,0
Congo (Kinshasa),,2020,02,05,0
Costa Rica,,2020,02,05,0
Cote d'Ivoire,,2020,02,05,0
Croatia,,2020,02,05,0
Diamond Princess,,2020,02,05,0
Cuba,,2020,02,05,0
Cyprus,,2020,02,05,0
Czechia,,2020,02,05,0
Denmark,Faroe Islands,2020,02,05,0
Denmark,Greenland,2020,02,05,0
Denmark,,2020,02,05,0
Djibouti,,2020,02,05,0
Dominican Republic,,2020,02,05,0
Ecuador,,2020,02,05,0
Egypt,,2020,02,05,0
El Salvador,,2020,02,05,0
Equatorial Guinea,,2020,02,05,0
Eritrea,,2020,02,05,0
Estonia,,2020,02,05,0
Eswatini,,2020,02,05,0
Ethiopia,,2020,02,05,0
Fiji,,2020,02,05,0
Finland,,2020,02,05,1
France,French Guiana,2020,02,05,0
France,French Polynesia,2020,02,05,0
France,Guadeloupe,2020,02,05,0
France,Mayotte,2020,02,05,0
France,New Caledonia,2020,02,05,0
France,Reunion,2020,02,05,0
France,Saint Barthelemy,2020,02,05,0
France,St Martin,2020,02,05,0
France,Martinique,2020,02,05,0
France,,2020,02,05,6
Gabon,,2020,02,05,0
Gambia,,2020,02,05,0
Georgia,,2020,02,05,0
Germany,,2020,02,05,12
Ghana,,2020,02,05,0
Greece,,2020,02,05,0
Guatemala,,2020,02,05,0
Guinea,,2020,02,05,0
Guyana,,2020,02,05,0
Haiti,,2020,02,05,0
Holy See,,2020,02,05,0
Honduras,,2020,02,05,0
Hungary,,2020,02,05,0
Iceland,,2020,02,05,0
India,,2020,02,05,3
Indonesia,,2020,02,05,0
Iran,,2020,02,05,0
Iraq,,2020,02,05,0
Ireland,,2020,02,05,0
Israel,,2020,02,05,0
Italy,,2020,02,05,2
Jamaica,,2020,02,05,0
Japan,,2020,02,05,22
Jordan,,2020,02,05,0
Kazakhstan,,2020,02,05,0
Kenya,,2020,02,05,0
"Korea, South",,2020,02,05,19
Kuwait,,2020,02,05,0
Kyrgyzstan,,2020,02,05,0
Latvia,,2020,02,05,0
Lebanon,,2020,02,05,0
Liberia,,2020,02,05,0
Liechtenstein,,2020,02,05,0
Lithuania,,2020,02,05,0
Luxembourg,,2020,02,05,0
Madagascar,,2020,02,05,0
Malaysia,,2020,02,05,12
Maldives,,2020,02,05,0
Malta,,2020,02,05,0
Mauritania,,2020,02,05,0
Mauritius,,2020,02,05,0
Mexico,,2020,02,05,0
Moldova,,2020,02,05,0
Monaco,,2020,02,05,0
Mongolia,,2020,02,05,0
Montenegro,,2020,02,05,0
Morocco,,2020,02,05,0
Namibia,,2020,02,05,0
Nepal,,2020,02,05,1
Netherlands,Aruba,2020,02,05,0
Netherlands,Curacao,2020,02,05,0
Netherlands,Sint Maarten,2020,02,05,0
Netherlands,,2020,02,05,0
New Zealand,,2020,02,05,0
Nicaragua,,2020,02,05,0
Niger,,2020,02,05,0
Nigeria,,2020,02,05,0
North Macedonia,,2020,02,05,0
Norway,,2020,02,05,0
Oman,,2020,02,05,0
Pakistan,,2020,02,05,0
Panama,,2020,02,05,0
Papua New Guinea,,2020,02,05,0
Paraguay,,2020,02,05,0
Peru,,2020,02,05,0
Philippines,,2020,02,05,2
Poland,,2020,02,05,0
Portugal,,2020,02,05,0
Qatar,,2020,02,05,0
Romania,,2020,02,05,0
Russia,,2020,02,05,2
Rwanda,,2020,02,05,0
Saint Lucia,,2020,02,05,0
Saint Vincent and the Grenadines,,2020,02,05,0
San Marino,,2020,02,05,0
Saudi Arabia,,2020,02,05,0
Senegal,,2020,02,05,0
Serbia,,2020,02,05,0
Seychelles,,2020,02,05,0
Singapore,,2020,02,05,28
Slovakia,,2020,02,05,0
Slovenia,,2020,02,05,0
Somalia,,2020,02,05,0
South Africa,,2020,02,05,0
Spain,,2020,02,05,1
Sri Lanka,,2020,02,05,1
Sudan,,2020,02,05,0
Suriname,,2020,02,05,0
Sweden,,2020,02,05,1
Switzerland,,2020,02,05,0
Taiwan*,,2020,02,05,11
Tanzania,,2020,02,05,0
Thailand,,2020,02,05,25
Togo,,2020,02,05,0
Trinidad and Tobago,,2020,02,05,0
Tunisia,,2020,02,05,0
Turkey,,2020,02,05,0
Uganda,,2020,02,05,0
Ukraine,,2020,02,05,0
United Arab Emirates,,2020,02,05,5
United Kingdom,Bermuda,2020,02,05,0
United Kingdom,Cayman Islands,2020,02,05,0
United Kingdom,Channel Islands,2020,02,05,0
United Kingdom,Gibraltar,2020,02,05,0
United Kingdom,Isle of Man,2020,02,05,0
United Kingdom,Montserrat,2020,02,05,0
United Kingdom,,2020,02,05,2
Uruguay,,2020,02,05,0
US,,2020,02,05,11
Uzbekistan,,2020,02,05,0
Venezuela,,2020,02,05,0
Vietnam,,2020,02,05,8
Zambia,,2020,02,05,0
Zimbabwe,,2020,02,05,0
Canada,Diamond Princess,2020,02,05,0
Dominica,,2020,02,05,0
Grenada,,2020,02,05,0
Mozambique,,2020,02,05,0
Syria,,2020,02,05,0
Timor-Leste,,2020,02,05,0
Belize,,2020,02,05,0
Canada,Recovered,2020,02,05,0
Laos,,2020,02,05,0
Libya,,2020,02,05,0
West Bank and Gaza,,2020,02,05,0
Guinea-Bissau,,2020,02,05,0
Mali,,2020,02,05,0
Saint Kitts and Nevis,,2020,02,05,0
Canada,Northwest Territories,2020,02,05,0
Canada,Yukon,2020,02,05,0
Kosovo,,2020,02,05,0
Burma,,2020,02,05,0
United Kingdom,Anguilla,2020,02,05,0
United Kingdom,British Virgin Islands,2020,02,05,0
United Kingdom,Turks and Caicos Islands,2020,02,05,0
MS Zaandam,,2020,02,05,0
Botswana,,2020,02,05,0
Burundi,,2020,02,05,0
Sierra Leone,,2020,02,05,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,02,05,0
Malawi,,2020,02,05,0
United Kingdom,Falkland Islands (Malvinas),2020,02,05,0
France,Saint Pierre and Miquelon,2020,02,05,0
South Sudan,,2020,02,05,0
Western Sahara,,2020,02,05,0
Sao Tome and Principe,,2020,02,05,0
Yemen,,2020,02,05,0
Afghanistan,,2020,02,06,0
Albania,,2020,02,06,0
Algeria,,2020,02,06,0
Andorra,,2020,02,06,0
Angola,,2020,02,06,0
Antigua and Barbuda,,2020,02,06,0
Argentina,,2020,02,06,0
Armenia,,2020,02,06,0
Australia,Australian Capital Territory,2020,02,06,0
Australia,New South Wales,2020,02,06,4
Australia,Northern Territory,2020,02,06,0
Australia,Queensland,2020,02,06,4
Australia,South Australia,2020,02,06,2
Australia,Tasmania,2020,02,06,0
Australia,Victoria,2020,02,06,4
Australia,Western Australia,2020,02,06,0
Austria,,2020,02,06,0
Azerbaijan,,2020,02,06,0
Bahamas,,2020,02,06,0
Bahrain,,2020,02,06,0
Bangladesh,,2020,02,06,0
Barbados,,2020,02,06,0
Belarus,,2020,02,06,0
Belgium,,2020,02,06,1
Benin,,2020,02,06,0
Bhutan,,2020,02,06,0
Bolivia,,2020,02,06,0
Bosnia and Herzegovina,,2020,02,06,0
Brazil,,2020,02,06,0
Brunei,,2020,02,06,0
Bulgaria,,2020,02,06,0
Burkina Faso,,2020,02,06,0
Cabo Verde,,2020,02,06,0
Cambodia,,2020,02,06,1
Cameroon,,2020,02,06,0
Canada,Alberta,2020,02,06,0
Canada,British Columbia,2020,02,06,2
Canada,Grand Princess,2020,02,06,0
Canada,Manitoba,2020,02,06,0
Canada,New Brunswick,2020,02,06,0
Canada,Newfoundland and Labrador,2020,02,06,0
Canada,Nova Scotia,2020,02,06,0
Canada,Ontario,2020,02,06,3
Canada,Prince Edward Island,2020,02,06,0
Canada,Quebec,2020,02,06,0
Canada,Saskatchewan,2020,02,06,0
Central African Republic,,2020,02,06,0
Chad,,2020,02,06,0
Chile,,2020,02,06,0
China,Anhui,2020,02,06,591
China,Beijing,2020,02,06,274
China,Chongqing,2020,02,06,411
China,Fujian,2020,02,06,215
China,Gansu,2020,02,06,62
China,Guangdong,2020,02,06,970
China,Guangxi,2020,02,06,168
China,Guizhou,2020,02,06,71
China,Hainan,2020,02,06,106
China,Hebei,2020,02,06,157
China,Heilongjiang,2020,02,06,227
China,Henan,2020,02,06,851
China,Hong Kong,2020,02,06,24
China,Hubei,2020,02,06,22112
China,Hunan,2020,02,06,711
China,Inner Mongolia,2020,02,06,46
China,Jiangsu,2020,02,06,373
China,Jiangxi,2020,02,06,600
China,Jilin,2020,02,06,59
China,Liaoning,2020,02,06,94
China,Macau,2020,02,06,10
China,Ningxia,2020,02,06,40
China,Qinghai,2020,02,06,18
China,Shaanxi,2020,02,06,173
China,Shandong,2020,02,06,347
China,Shanghai,2020,02,06,257
China,Shanxi,2020,02,06,96
China,Sichuan,2020,02,06,321
China,Tianjin,2020,02,06,79
China,Tibet,2020,02,06,1
China,Xinjiang,2020,02,06,36
China,Yunnan,2020,02,06,133
China,Zhejiang,2020,02,06,954
Colombia,,2020,02,06,0
Congo (Brazzaville),,2020,02,06,0
Congo (Kinshasa),,2020,02,06,0
Costa Rica,,2020,02,06,0
Cote d'Ivoire,,2020,02,06,0
Croatia,,2020,02,06,0
Diamond Princess,,2020,02,06,0
Cuba,,2020,02,06,0
Cyprus,,2020,02,06,0
Czechia,,2020,02,06,0
Denmark,Faroe Islands,2020,02,06,0
Denmark,Greenland,2020,02,06,0
Denmark,,2020,02,06,0
Djibouti,,2020,02,06,0
Dominican Republic,,2020,02,06,0
Ecuador,,2020,02,06,0
Egypt,,2020,02,06,0
El Salvador,,2020,02,06,0
Equatorial Guinea,,2020,02,06,0
Eritrea,,2020,02,06,0
Estonia,,2020,02,06,0
Eswatini,,2020,02,06,0
Ethiopia,,2020,02,06,0
Fiji,,2020,02,06,0
Finland,,2020,02,06,1
France,French Guiana,2020,02,06,0
France,French Polynesia,2020,02,06,0
France,Guadeloupe,2020,02,06,0
France,Mayotte,2020,02,06,0
France,New Caledonia,2020,02,06,0
France,Reunion,2020,02,06,0
France,Saint Barthelemy,2020,02,06,0
France,St Martin,2020,02,06,0
France,Martinique,2020,02,06,0
France,,2020,02,06,6
Gabon,,2020,02,06,0
Gambia,,2020,02,06,0
Georgia,,2020,02,06,0
Germany,,2020,02,06,12
Ghana,,2020,02,06,0
Greece,,2020,02,06,0
Guatemala,,2020,02,06,0
Guinea,,2020,02,06,0
Guyana,,2020,02,06,0
Haiti,,2020,02,06,0
Holy See,,2020,02,06,0
Honduras,,2020,02,06,0
Hungary,,2020,02,06,0
Iceland,,2020,02,06,0
India,,2020,02,06,3
Indonesia,,2020,02,06,0
Iran,,2020,02,06,0
Iraq,,2020,02,06,0
Ireland,,2020,02,06,0
Israel,,2020,02,06,0
Italy,,2020,02,06,2
Jamaica,,2020,02,06,0
Japan,,2020,02,06,22
Jordan,,2020,02,06,0
Kazakhstan,,2020,02,06,0
Kenya,,2020,02,06,0
"Korea, South",,2020,02,06,23
Kuwait,,2020,02,06,0
Kyrgyzstan,,2020,02,06,0
Latvia,,2020,02,06,0
Lebanon,,2020,02,06,0
Liberia,,2020,02,06,0
Liechtenstein,,2020,02,06,0
Lithuania,,2020,02,06,0
Luxembourg,,2020,02,06,0
Madagascar,,2020,02,06,0
Malaysia,,2020,02,06,12
Maldives,,2020,02,06,0
Malta,,2020,02,06,0
Mauritania,,2020,02,06,0
Mauritius,,2020,02,06,0
Mexico,,2020,02,06,0
Moldova,,2020,02,06,0
Monaco,,2020,02,06,0
Mongolia,,2020,02,06,0
Montenegro,,2020,02,06,0
Morocco,,2020,02,06,0
Namibia,,2020,02,06,0
Nepal,,2020,02,06,1
Netherlands,Aruba,2020,02,06,0
Netherlands,Curacao,2020,02,06,0
Netherlands,Sint Maarten,2020,02,06,0
Netherlands,,2020,02,06,0
New Zealand,,2020,02,06,0
Nicaragua,,2020,02,06,0
Niger,,2020,02,06,0
Nigeria,,2020,02,06,0
North Macedonia,,2020,02,06,0
Norway,,2020,02,06,0
Oman,,2020,02,06,0
Pakistan,,2020,02,06,0
Panama,,2020,02,06,0
Papua New Guinea,,2020,02,06,0
Paraguay,,2020,02,06,0
Peru,,2020,02,06,0
Philippines,,2020,02,06,2
Poland,,2020,02,06,0
Portugal,,2020,02,06,0
Qatar,,2020,02,06,0
Romania,,2020,02,06,0
Russia,,2020,02,06,2
Rwanda,,2020,02,06,0
Saint Lucia,,2020,02,06,0
Saint Vincent and the Grenadines,,2020,02,06,0
San Marino,,2020,02,06,0
Saudi Arabia,,2020,02,06,0
Senegal,,2020,02,06,0
Serbia,,2020,02,06,0
Seychelles,,2020,02,06,0
Singapore,,2020,02,06,28
Slovakia,,2020,02,06,0
Slovenia,,2020,02,06,0
Somalia,,2020,02,06,0
South Africa,,2020,02,06,0
Spain,,2020,02,06,1
Sri Lanka,,2020,02,06,1
Sudan,,2020,02,06,0
Suriname,,2020,02,06,0
Sweden,,2020,02,06,1
Switzerland,,2020,02,06,0
Taiwan*,,2020,02,06,16
Tanzania,,2020,02,06,0
Thailand,,2020,02,06,25
Togo,,2020,02,06,0
Trinidad and Tobago,,2020,02,06,0
Tunisia,,2020,02,06,0
Turkey,,2020,02,06,0
Uganda,,2020,02,06,0
Ukraine,,2020,02,06,0
United Arab Emirates,,2020,02,06,5
United Kingdom,Bermuda,2020,02,06,0
United Kingdom,Cayman Islands,2020,02,06,0
United Kingdom,Channel Islands,2020,02,06,0
United Kingdom,Gibraltar,2020,02,06,0
United Kingdom,Isle of Man,2020,02,06,0
United Kingdom,Montserrat,2020,02,06,0
United Kingdom,,2020,02,06,2
Uruguay,,2020,02,06,0
US,,2020,02,06,11
Uzbekistan,,2020,02,06,0
Venezuela,,2020,02,06,0
Vietnam,,2020,02,06,10
Zambia,,2020,02,06,0
Zimbabwe,,2020,02,06,0
Canada,Diamond Princess,2020,02,06,0
Dominica,,2020,02,06,0
Grenada,,2020,02,06,0
Mozambique,,2020,02,06,0
Syria,,2020,02,06,0
Timor-Leste,,2020,02,06,0
Belize,,2020,02,06,0
Canada,Recovered,2020,02,06,0
Laos,,2020,02,06,0
Libya,,2020,02,06,0
West Bank and Gaza,,2020,02,06,0
Guinea-Bissau,,2020,02,06,0
Mali,,2020,02,06,0
Saint Kitts and Nevis,,2020,02,06,0
Canada,Northwest Territories,2020,02,06,0
Canada,Yukon,2020,02,06,0
Kosovo,,2020,02,06,0
Burma,,2020,02,06,0
United Kingdom,Anguilla,2020,02,06,0
United Kingdom,British Virgin Islands,2020,02,06,0
United Kingdom,Turks and Caicos Islands,2020,02,06,0
MS Zaandam,,2020,02,06,0
Botswana,,2020,02,06,0
Burundi,,2020,02,06,0
Sierra Leone,,2020,02,06,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,02,06,0
Malawi,,2020,02,06,0
United Kingdom,Falkland Islands (Malvinas),2020,02,06,0
France,Saint Pierre and Miquelon,2020,02,06,0
South Sudan,,2020,02,06,0
Western Sahara,,2020,02,06,0
Sao Tome and Principe,,2020,02,06,0
Yemen,,2020,02,06,0
Afghanistan,,2020,02,07,0
Albania,,2020,02,07,0
Algeria,,2020,02,07,0
Andorra,,2020,02,07,0
Angola,,2020,02,07,0
Antigua and Barbuda,,2020,02,07,0
Argentina,,2020,02,07,0
Armenia,,2020,02,07,0
Australia,Australian Capital Territory,2020,02,07,0
Australia,New South Wales,2020,02,07,4
Australia,Northern Territory,2020,02,07,0
Australia,Queensland,2020,02,07,5
Australia,South Australia,2020,02,07,2
Australia,Tasmania,2020,02,07,0
Australia,Victoria,2020,02,07,4
Australia,Western Australia,2020,02,07,0
Austria,,2020,02,07,0
Azerbaijan,,2020,02,07,0
Bahamas,,2020,02,07,0
Bahrain,,2020,02,07,0
Bangladesh,,2020,02,07,0
Barbados,,2020,02,07,0
Belarus,,2020,02,07,0
Belgium,,2020,02,07,1
Benin,,2020,02,07,0
Bhutan,,2020,02,07,0
Bolivia,,2020,02,07,0
Bosnia and Herzegovina,,2020,02,07,0
Brazil,,2020,02,07,0
Brunei,,2020,02,07,0
Bulgaria,,2020,02,07,0
Burkina Faso,,2020,02,07,0
Cabo Verde,,2020,02,07,0
Cambodia,,2020,02,07,1
Cameroon,,2020,02,07,0
Canada,Alberta,2020,02,07,0
Canada,British Columbia,2020,02,07,4
Canada,Grand Princess,2020,02,07,0
Canada,Manitoba,2020,02,07,0
Canada,New Brunswick,2020,02,07,0
Canada,Newfoundland and Labrador,2020,02,07,0
Canada,Nova Scotia,2020,02,07,0
Canada,Ontario,2020,02,07,3
Canada,Prince Edward Island,2020,02,07,0
Canada,Quebec,2020,02,07,0
Canada,Saskatchewan,2020,02,07,0
Central African Republic,,2020,02,07,0
Chad,,2020,02,07,0
Chile,,2020,02,07,0
China,Anhui,2020,02,07,665
China,Beijing,2020,02,07,297
China,Chongqing,2020,02,07,426
China,Fujian,2020,02,07,224
China,Gansu,2020,02,07,67
China,Guangdong,2020,02,07,1034
China,Guangxi,2020,02,07,172
China,Guizhou,2020,02,07,81
China,Hainan,2020,02,07,117
China,Hebei,2020,02,07,172
China,Heilongjiang,2020,02,07,277
China,Henan,2020,02,07,914
China,Hong Kong,2020,02,07,25
China,Hubei,2020,02,07,24953
China,Hunan,2020,02,07,772
China,Inner Mongolia,2020,02,07,50
China,Jiangsu,2020,02,07,408
China,Jiangxi,2020,02,07,661
China,Jilin,2020,02,07,65
China,Liaoning,2020,02,07,99
China,Macau,2020,02,07,10
China,Ningxia,2020,02,07,43
China,Qinghai,2020,02,07,18
China,Shaanxi,2020,02,07,184
China,Shandong,2020,02,07,386
China,Shanghai,2020,02,07,277
China,Shanxi,2020,02,07,104
China,Sichuan,2020,02,07,344
China,Tianjin,2020,02,07,81
China,Tibet,2020,02,07,1
China,Xinjiang,2020,02,07,39
China,Yunnan,2020,02,07,138
China,Zhejiang,2020,02,07,1006
Colombia,,2020,02,07,0
Congo (Brazzaville),,2020,02,07,0
Congo (Kinshasa),,2020,02,07,0
Costa Rica,,2020,02,07,0
Cote d'Ivoire,,2020,02,07,0
Croatia,,2020,02,07,0
Diamond Princess,,2020,02,07,61
Cuba,,2020,02,07,0
Cyprus,,2020,02,07,0
Czechia,,2020,02,07,0
Denmark,Faroe Islands,2020,02,07,0
Denmark,Greenland,2020,02,07,0
Denmark,,2020,02,07,0
Djibouti,,2020,02,07,0
Dominican Republic,,2020,02,07,0
Ecuador,,2020,02,07,0
Egypt,,2020,02,07,0
El Salvador,,2020,02,07,0
Equatorial Guinea,,2020,02,07,0
Eritrea,,2020,02,07,0
Estonia,,2020,02,07,0
Eswatini,,2020,02,07,0
Ethiopia,,2020,02,07,0
Fiji,,2020,02,07,0
Finland,,2020,02,07,1
France,French Guiana,2020,02,07,0
France,French Polynesia,2020,02,07,0
France,Guadeloupe,2020,02,07,0
France,Mayotte,2020,02,07,0
France,New Caledonia,2020,02,07,0
France,Reunion,2020,02,07,0
France,Saint Barthelemy,2020,02,07,0
France,St Martin,2020,02,07,0
France,Martinique,2020,02,07,0
France,,2020,02,07,6
Gabon,,2020,02,07,0
Gambia,,2020,02,07,0
Georgia,,2020,02,07,0
Germany,,2020,02,07,13
Ghana,,2020,02,07,0
Greece,,2020,02,07,0
Guatemala,,2020,02,07,0
Guinea,,2020,02,07,0
Guyana,,2020,02,07,0
Haiti,,2020,02,07,0
Holy See,,2020,02,07,0
Honduras,,2020,02,07,0
Hungary,,2020,02,07,0
Iceland,,2020,02,07,0
India,,2020,02,07,3
Indonesia,,2020,02,07,0
Iran,,2020,02,07,0
Iraq,,2020,02,07,0
Ireland,,2020,02,07,0
Israel,,2020,02,07,0
Italy,,2020,02,07,3
Jamaica,,2020,02,07,0
Japan,,2020,02,07,25
Jordan,,2020,02,07,0
Kazakhstan,,2020,02,07,0
Kenya,,2020,02,07,0
"Korea, South",,2020,02,07,24
Kuwait,,2020,02,07,0
Kyrgyzstan,,2020,02,07,0
Latvia,,2020,02,07,0
Lebanon,,2020,02,07,0
Liberia,,2020,02,07,0
Liechtenstein,,2020,02,07,0
Lithuania,,2020,02,07,0
Luxembourg,,2020,02,07,0
Madagascar,,2020,02,07,0
Malaysia,,2020,02,07,12
Maldives,,2020,02,07,0
Malta,,2020,02,07,0
Mauritania,,2020,02,07,0
Mauritius,,2020,02,07,0
Mexico,,2020,02,07,0
Moldova,,2020,02,07,0
Monaco,,2020,02,07,0
Mongolia,,2020,02,07,0
Montenegro,,2020,02,07,0
Morocco,,2020,02,07,0
Namibia,,2020,02,07,0
Nepal,,2020,02,07,1
Netherlands,Aruba,2020,02,07,0
Netherlands,Curacao,2020,02,07,0
Netherlands,Sint Maarten,2020,02,07,0
Netherlands,,2020,02,07,0
New Zealand,,2020,02,07,0
Nicaragua,,2020,02,07,0
Niger,,2020,02,07,0
Nigeria,,2020,02,07,0
North Macedonia,,2020,02,07,0
Norway,,2020,02,07,0
Oman,,2020,02,07,0
Pakistan,,2020,02,07,0
Panama,,2020,02,07,0
Papua New Guinea,,2020,02,07,0
Paraguay,,2020,02,07,0
Peru,,2020,02,07,0
Philippines,,2020,02,07,3
Poland,,2020,02,07,0
Portugal,,2020,02,07,0
Qatar,,2020,02,07,0
Romania,,2020,02,07,0
Russia,,2020,02,07,2
Rwanda,,2020,02,07,0
Saint Lucia,,2020,02,07,0
Saint Vincent and the Grenadines,,2020,02,07,0
San Marino,,2020,02,07,0
Saudi Arabia,,2020,02,07,0
Senegal,,2020,02,07,0
Serbia,,2020,02,07,0
Seychelles,,2020,02,07,0
Singapore,,2020,02,07,30
Slovakia,,2020,02,07,0
Slovenia,,2020,02,07,0
Somalia,,2020,02,07,0
South Africa,,2020,02,07,0
Spain,,2020,02,07,1
Sri Lanka,,2020,02,07,1
Sudan,,2020,02,07,0
Suriname,,2020,02,07,0
Sweden,,2020,02,07,1
Switzerland,,2020,02,07,0
Taiwan*,,2020,02,07,16
Tanzania,,2020,02,07,0
Thailand,,2020,02,07,25
Togo,,2020,02,07,0
Trinidad and Tobago,,2020,02,07,0
Tunisia,,2020,02,07,0
Turkey,,2020,02,07,0
Uganda,,2020,02,07,0
Ukraine,,2020,02,07,0
United Arab Emirates,,2020,02,07,5
United Kingdom,Bermuda,2020,02,07,0
United Kingdom,Cayman Islands,2020,02,07,0
United Kingdom,Channel Islands,2020,02,07,0
United Kingdom,Gibraltar,2020,02,07,0
United Kingdom,Isle of Man,2020,02,07,0
United Kingdom,Montserrat,2020,02,07,0
United Kingdom,,2020,02,07,3
Uruguay,,2020,02,07,0
US,,2020,02,07,11
Uzbekistan,,2020,02,07,0
Venezuela,,2020,02,07,0
